StoreName,Review,Keyword,Sentiment
강남불백 신촌,불백정식 불낙정식 맛있자나... 진심 친절하고 맛있으니 맛집 인가봐요,불백정식 맛,Positive
강남불백 신촌,불백정식 불낙정식 맛있자나... 진심 친절하고 맛있으니 맛집 인가봐요,친절,Positive
강남불백 신촌,불백정식 불낙정식 맛있자나... 진심 친절하고 맛있으니 맛집 인가봐요,맛집,Positive
강남불백 신촌,추억의 장소인데 간만에 가서 맛있게 먹었어요,추억의 장소,Positive
강남불백 신촌,추억의 장소인데 간만에 가서 맛있게 먹었어요,맛있게 먹었어요,Positive
강남불백 신촌,불쭈정식.. 때문에 내가 가는 집 또 잘먹고 갑니당,불쭈정식,Positive
강남불백 신촌,서대문쪽 가면 꼭 들리는 집인데..여전한 맛 맛있구나 !,맛,Positive
강남불백 신촌,서대문쪽 가면 꼭 들리는 집인데..여전한 맛 맛있구나 !,여전한 맛,Positive
강남불백 신촌,서대문쪽 가면 꼭 들리는 집인데..여전한 맛 맛있구나 !,맛있다,Positive
강남불백 신촌,고기서 고기절대 아닙니다.진짜 맛나네요자꾸 생각 나는 맛.최고!,맛,Positive
강남불백 신촌,불백정식의 정석 ! 고기가 진짜 맛있어요 그래서 항상 여기만 와서 먹어요,고기,Positive
강남불백 신촌,불백정식의 정석 ! 고기가 진짜 맛있어요 그래서 항상 여기만 와서 먹어요,맛있어요,Positive
강남불백 신촌,불백정식의 정석 ! 고기가 진짜 맛있어요 그래서 항상 여기만 와서 먹어요,항상 여기만 와서 먹어요,Positive
강남불백 신촌,저희 신랑이 너무 좋아하는 불백집 ! 저도 결혼하고는 꾸준하고 방문하고 있네요 ,불백집,Positive
강남불백 신촌,저희 신랑이 너무 좋아하는 불백집 ! 저도 결혼하고는 꾸준하고 방문하고 있네요 ,신랑이 너무 좋아하는,Positive
강남불백 신촌,저희 신랑이 너무 좋아하는 불백집 ! 저도 결혼하고는 꾸준하고 방문하고 있네요 ,꾸준하고 방문,Positive
강남불백 신촌,밑반찬도 깔끔하고 불백이 불향 솔솔 너무 맛있게 잘 먹었네요,밑반찬,Positive
강남불백 신촌,밑반찬도 깔끔하고 불백이 불향 솔솔 너무 맛있게 잘 먹었네요,깔끔함,Positive
강남불백 신촌,밑반찬도 깔끔하고 불백이 불향 솔솔 너무 맛있게 잘 먹었네요,불백,Positive
강남불백 신촌,밑반찬도 깔끔하고 불백이 불향 솔솔 너무 맛있게 잘 먹었네요,불향,Positive
강남불백 신촌,밑반찬도 깔끔하고 불백이 불향 솔솔 너무 맛있게 잘 먹었네요,맛,Positive
강남불백 신촌,불백 먹을때 잡내에 민감한편인데 잡내 전혀 없고푸짐하고 너무 맛있게 먹었어요!!!!,잡내 전혀 없고,Positive
강남불백 신촌,불백 먹을때 잡내에 민감한편인데 잡내 전혀 없고푸짐하고 너무 맛있게 먹었어요!!!!,푸짐하다,Positive
강남불백 신촌,불백 먹을때 잡내에 민감한편인데 잡내 전혀 없고푸짐하고 너무 맛있게 먹었어요!!!!,너무 맛있게 먹었다,Positive
강남불백 신촌,잡내없이 고기불향일 더한 맛으로 퀄리티 높은 풍미를 자랑하며 정갈한 기본찬을 더해 든든한 한끼 식사로 좋은 맛을 자랑하곤 하네요,잡내없이,Positive
강남불백 신촌,잡내없이 고기불향일 더한 맛으로 퀄리티 높은 풍미를 자랑하며 정갈한 기본찬을 더해 든든한 한끼 식사로 좋은 맛을 자랑하곤 하네요,고기불향,Positive
강남불백 신촌,잡내없이 고기불향일 더한 맛으로 퀄리티 높은 풍미를 자랑하며 정갈한 기본찬을 더해 든든한 한끼 식사로 좋은 맛을 자랑하곤 하네요,퀄리티 높은 풍미,Positive
강남불백 신촌,잡내없이 고기불향일 더한 맛으로 퀄리티 높은 풍미를 자랑하며 정갈한 기본찬을 더해 든든한 한끼 식사로 좋은 맛을 자랑하곤 하네요,정갈한 기본찬,Positive
강남불백 신촌,잡내없이 고기불향일 더한 맛으로 퀄리티 높은 풍미를 자랑하며 정갈한 기본찬을 더해 든든한 한끼 식사로 좋은 맛을 자랑하곤 하네요,든든한 한끼 식사,Positive
강남불백 신촌,불향이 은은하게 퍼져 고기의 풍미가 좋고 혼밥도 가능하여 부담없이 찾아가 집밥스런 식사가 좋은 곳이었어요,불향,Positive
강남불백 신촌,불향이 은은하게 퍼져 고기의 풍미가 좋고 혼밥도 가능하여 부담없이 찾아가 집밥스런 식사가 좋은 곳이었어요,고기의 풍미,Positive
강남불백 신촌,불향이 은은하게 퍼져 고기의 풍미가 좋고 혼밥도 가능하여 부담없이 찾아가 집밥스런 식사가 좋은 곳이었어요,혼밥 가능,Positive
강남불백 신촌,불향이 은은하게 퍼져 고기의 풍미가 좋고 혼밥도 가능하여 부담없이 찾아가 집밥스런 식사가 좋은 곳이었어요,집밥스런 식사,Positive
강남불백 신촌,아는 맛이 무섭다는 말을 느끼게 해주는 곳으로 불맛이 은은하게 풍기는 불백은 잡내없이 부드러운 맛과 감칠맛으로 간편하면서도 든든한 식사가 가능하네요 ,불맛이 은은하게 풍기는,Positive
강남불백 신촌,아는 맛이 무섭다는 말을 느끼게 해주는 곳으로 불맛이 은은하게 풍기는 불백은 잡내없이 부드러운 맛과 감칠맛으로 간편하면서도 든든한 식사가 가능하네요 ,잡내없이 부드러운 맛,Positive
강남불백 신촌,아는 맛이 무섭다는 말을 느끼게 해주는 곳으로 불맛이 은은하게 풍기는 불백은 잡내없이 부드러운 맛과 감칠맛으로 간편하면서도 든든한 식사가 가능하네요 ,감칠맛,Positive
강남불백 신촌,아는 맛이 무섭다는 말을 느끼게 해주는 곳으로 불맛이 은은하게 풍기는 불백은 잡내없이 부드러운 맛과 감칠맛으로 간편하면서도 든든한 식사가 가능하네요 ,간편하면서도 든든한 식사,Positive
강남불백 신촌,강남불백오시면 불낙정식 꼭 드셔보세요. 낙지의 탱글하면서 부드러운 식감과 불고기의 조화가 기가 막히는 게 끝없이 들어가게 만드네요.,불낙정식,Positive
강남불백 신촌,강남불백오시면 불낙정식 꼭 드셔보세요. 낙지의 탱글하면서 부드러운 식감과 불고기의 조화가 기가 막히는 게 끝없이 들어가게 만드네요.,낙지의 식감,Positive
강남불백 신촌,강남불백오시면 불낙정식 꼭 드셔보세요. 낙지의 탱글하면서 부드러운 식감과 불고기의 조화가 기가 막히는 게 끝없이 들어가게 만드네요.,불고기의 조화,Positive
강남불백 신촌,혼밥하기에도 부담스럽지 않았던 곳! 음식 맛도 훌륭하고 다양하게 잘 나와 밥 한공기가 부족했네요.,혼밥하기에도 부담스럽지 않다,Positive
강남불백 신촌,혼밥하기에도 부담스럽지 않았던 곳! 음식 맛도 훌륭하고 다양하게 잘 나와 밥 한공기가 부족했네요.,음식 맛 훌륭하다,Positive
강남불백 신촌,혼밥하기에도 부담스럽지 않았던 곳! 음식 맛도 훌륭하고 다양하게 잘 나와 밥 한공기가 부족했네요.,다양하게 잘 나온다,Positive
강남불백 신촌,혼밥하기에도 부담스럽지 않았던 곳! 음식 맛도 훌륭하고 다양하게 잘 나와 밥 한공기가 부족했네요.,밥 한공기 부족하다,Negative
강남불백 신촌,불백정식 주문했더니 흑미밥외 된장찌게 각종 밑반찬과 후라이까지 함께 나와 아주 든든하게 먹을 수 있었어요. 불고기에 양념이 가득있어 밥하고 잘 어울렸고 불맛이 은은하게 나는 게 밥도둑이 따로 없었어요.,불백정식,Positive
강남불백 신촌,불백정식 주문했더니 흑미밥외 된장찌게 각종 밑반찬과 후라이까지 함께 나와 아주 든든하게 먹을 수 있었어요. 불고기에 양념이 가득있어 밥하고 잘 어울렸고 불맛이 은은하게 나는 게 밥도둑이 따로 없었어요.,흑미밥,Positive
강남불백 신촌,불백정식 주문했더니 흑미밥외 된장찌게 각종 밑반찬과 후라이까지 함께 나와 아주 든든하게 먹을 수 있었어요. 불고기에 양념이 가득있어 밥하고 잘 어울렸고 불맛이 은은하게 나는 게 밥도둑이 따로 없었어요.,된장찌개,Positive
강남불백 신촌,불백정식 주문했더니 흑미밥외 된장찌게 각종 밑반찬과 후라이까지 함께 나와 아주 든든하게 먹을 수 있었어요. 불고기에 양념이 가득있어 밥하고 잘 어울렸고 불맛이 은은하게 나는 게 밥도둑이 따로 없었어요.,불고기 양념,Positive
강남불백 신촌,불백정식 주문했더니 흑미밥외 된장찌게 각종 밑반찬과 후라이까지 함께 나와 아주 든든하게 먹을 수 있었어요. 불고기에 양념이 가득있어 밥하고 잘 어울렸고 불맛이 은은하게 나는 게 밥도둑이 따로 없었어요.,불맛,Positive
강남불백 신촌,아주 그냥 입에 찹찹 감기네요! 단골각! 지인들 데려가야주,입에 찹찹 감기네요,Positive
강남불백 신촌,아주 그냥 입에 찹찹 감기네요! 단골각! 지인들 데려가야주,단골각,Positive
강남불백 신촌,맛도 가성비도 좋네요 재료가 신선해서 굿굿 양도 푸짐해 더욱 만족이에요,맛,Positive
강남불백 신촌,맛도 가성비도 좋네요 재료가 신선해서 굿굿 양도 푸짐해 더욱 만족이에요,가성비,Positive
강남불백 신촌,맛도 가성비도 좋네요 재료가 신선해서 굿굿 양도 푸짐해 더욱 만족이에요,재료 신선도,Positive
강남불백 신촌,맛도 가성비도 좋네요 재료가 신선해서 굿굿 양도 푸짐해 더욱 만족이에요,양,Positive
강남불백 신촌,모든 메뉴 다 맛있어요.갈때마다 메뉴 고민에 빠지게 하는 곳이네요.찐 맛나요!,모든 메뉴,Positive
강남불백 신촌,모든 메뉴 다 맛있어요.갈때마다 메뉴 고민에 빠지게 하는 곳이네요.찐 맛나요!,맛있어요,Positive
강남불백 신촌,모든 메뉴 다 맛있어요.갈때마다 메뉴 고민에 빠지게 하는 곳이네요.찐 맛나요!,메뉴 고민,Positive
강남불백 신촌,모든 메뉴 다 맛있어요.갈때마다 메뉴 고민에 빠지게 하는 곳이네요.찐 맛나요!,찐 맛나요,Positive
강남불백 신촌,점심에는 식사 저녁에는 술 한잔하기 좋아요.매일 먹어도 질리지 않을 것 같은 맛밥도둑 술도둑 입니다.,점심에 식사,Positive
강남불백 신촌,점심에는 식사 저녁에는 술 한잔하기 좋아요.매일 먹어도 질리지 않을 것 같은 맛밥도둑 술도둑 입니다.,저녁에 술 한잔,Positive
강남불백 신촌,점심에는 식사 저녁에는 술 한잔하기 좋아요.매일 먹어도 질리지 않을 것 같은 맛밥도둑 술도둑 입니다.,매일 먹어도 질리지 않을 맛,Positive
강남불백 신촌,점심에는 식사 저녁에는 술 한잔하기 좋아요.매일 먹어도 질리지 않을 것 같은 맛밥도둑 술도둑 입니다.,밥도둑,Positive
강남불백 신촌,점심에는 식사 저녁에는 술 한잔하기 좋아요.매일 먹어도 질리지 않을 것 같은 맛밥도둑 술도둑 입니다.,술도둑,Positive
강남불백 신촌,불백정식 찐 맛나요.밥이 그냥 술술 들어가요.밑반찬까지 입맛저격 또 갈게요.,맛,Positive
강남불백 신촌,불백정식 찐 맛나요.밥이 그냥 술술 들어가요.밑반찬까지 입맛저격 또 갈게요.,밥,Positive
강남불백 신촌,불백정식 찐 맛나요.밥이 그냥 술술 들어가요.밑반찬까지 입맛저격 또 갈게요.,밑반찬,Positive
강남불백 신촌,가성비 진짜 좋고 깔끔하니 맛있어요 여기서만 먹어요,가성비,Positive
강남불백 신촌,가성비 진짜 좋고 깔끔하니 맛있어요 여기서만 먹어요,깔끔,Positive
강남불백 신촌,가성비 진짜 좋고 깔끔하니 맛있어요 여기서만 먹어요,맛있어요,Positive
강남불백 신촌,리뷰조작집근데 맛은 개인적으로 낫베드직원분 매우 불친절신라면 1.3배? 정도 맵기밥 양 적음,맛,Positive
강남불백 신촌,리뷰조작집근데 맛은 개인적으로 낫베드직원분 매우 불친절신라면 1.3배? 정도 맵기밥 양 적음,직원분 불친절,Negative
강남불백 신촌,리뷰조작집근데 맛은 개인적으로 낫베드직원분 매우 불친절신라면 1.3배? 정도 맵기밥 양 적음,밥 양 적음,Negative
강남불백 신촌,일단 메뉴가 너무 좋아서 밥두공기 각 입니다.사장님도 친절하시고 반찬들도 너무 맛있었습니다.,메뉴,Positive
강남불백 신촌,일단 메뉴가 너무 좋아서 밥두공기 각 입니다.사장님도 친절하시고 반찬들도 너무 맛있었습니다.,밥두공기 각,Positive
강남불백 신촌,일단 메뉴가 너무 좋아서 밥두공기 각 입니다.사장님도 친절하시고 반찬들도 너무 맛있었습니다.,사장님 친절,Positive
강남불백 신촌,일단 메뉴가 너무 좋아서 밥두공기 각 입니다.사장님도 친절하시고 반찬들도 너무 맛있었습니다.,반찬 맛있음,Positive
강남불백 신촌,한국사람이라면 모두다 좋아할 수 밖에 없는 맛양도 푸짐하고 반찬들도 잘 나와서 한끼 아주 든든하게 먹고 왔어요,맛,Positive
강남불백 신촌,한국사람이라면 모두다 좋아할 수 밖에 없는 맛양도 푸짐하고 반찬들도 잘 나와서 한끼 아주 든든하게 먹고 왔어요,양도 푸짐,Positive
강남불백 신촌,한국사람이라면 모두다 좋아할 수 밖에 없는 맛양도 푸짐하고 반찬들도 잘 나와서 한끼 아주 든든하게 먹고 왔어요,반찬들도 잘 나와서,Positive
강남불백 신촌,한국사람이라면 모두다 좋아할 수 밖에 없는 맛양도 푸짐하고 반찬들도 잘 나와서 한끼 아주 든든하게 먹고 왔어요,든든하게 먹고 왔어요,Positive
