StoreName,Sentiment,Category,Group Keywords,Representative Sentence
김광석신촌칼국수,Negative,서비스,"반말하는 모습, 직원의 대답, 종업원 무례함, 불친절한 서비스, 리필 서비스, 불친절함, 무한리필, 칼국수 준비 권유, 불편함, 주문을 하면 바로 까먹는다, 고객 차별, 직원 잡담, 메뉴가 잘못 나왔다, 서비스 태도, 아주머니의 태도, 사장님 없이 아줌끼리 있으면, 리필 제한",직원들의 무례한 태도와 서비스는 반말과 주문을 잊어버리는 등의 경험으로 인해 매우 불쾌했습니다.
김광석신촌칼국수,Negative,분위기,"에어컨 잘 켜지 않다, 불편한 분위기, 전체적인 경험, 가게 관리 부족",
김광석신촌칼국수,Negative,가성비,"음식 양, 가성비, 가격, 가격 올랐네요, 가격 인상",가격 인상에 비해 음식의 양이나 품질이 떨어져 가성비가 좋지 않은 느낌이었습니다.
김숙성 대흥본점,Positive,맛,"고기가 맛있다, 고기 진짜맛있어요, 양념게장도 맛있음, 사이드반찬 맛있다, 맛있게 잘먹었습니다, 고기 너무 맛있어서, 고기 맛있어요, 삼겹살 맛집, 맛있어서 또 왔습니다, 찐맛집, 돼지고기 부드럽다, 파김치랑 양념게장, 김치찌개 양념게장, 고기질, 미나리 무침이 너무 맛있어요, 미나리로 싸 먹는 맛, 미나리랑 게장이랑 곁들여 먹는 맛 최고야, 묵은지 미나리 소스 등 맛있는 꿀조합 메뉴, 삼겹살, 미나리랑 삼겹살, 맛난 김숙성 삼겹살, 맛있었어요, 소스랑 고기 조합, 맛있는 고기, 두툼한 목살 삼겹살, 미나리랑 고기 조합, 김치의 감칠맛, 묵은지 미나리 소스 등 맛있는 꿀조합 메뉴, 김치찌개, 돼지 특수부위, 묵은지 미나리 소스 등 맛있는 꿀조합 메뉴","삼겹살과 돼지고기가 부드럽고 맛있으며, 양념게장과 파김치를 곁들여 먹는 조합이 일품입니다."
김숙성 대흥본점,Positive,위생,,
김숙성 대흥본점,Positive,서비스,"직원분들이 친절하다, 바쁘신데도 친절하시고, 직원이 직접 고기를 구워줌, 친절하게 잘 구워주셔서, 고기도 직접 구워주셔서, 직원의 그릴링 서비스, 직원 친절하다, 직원분들 너무 친절, 엄청 친절, 직원들의 친절, 친절한 서비스, 직원 서비스, 직원 친절 유쾌, 직원분들이 친절하세요, 사장님 너무 친절하시고, 직원분들도 모두 친절하시고, 고기도 구워주셔서 편하게 먹을 수 있었어요, 직접 구워주는 서비스, 직원분들 친절해요, 직원 친절, 사장님 친절함",직원들의 친절한 서비스와 세심한 고기 구워주는 서비스 덕분에 편안하게 식사를 즐길 수 있습니다.
김숙성 대흥본점,Positive,분위기,"분위기, 애견동반 가능한 분위기, 분위기 포차감성 깔끔, 레트로 노포 야장 감성, 천막있는 야장, 레트로가득한 공간, 야장 테이블의 노포 감성, 매장 분위기, 저녁 분위기","레트로 감성이 가득한 분위기와 깔끔한 환경에서 식사할 수 있으며, 애견동반도 가능합니다."
김숙성 대흥본점,Positive,가성비,가성비,
김숙성 대흥본점,Negative,맛,"고기, 특별한 맛 아님, 고기 밍밍함",고기가 특별한 맛 없이 다소 밍밍합니다.
김숙성 대흥본점,Negative,위생,,
김숙성 대흥본점,Negative,서비스,,
김숙성 대흥본점,Negative,분위기,,
김숙성 대흥본점,Negative,가성비,,
김판석초밥,Positive,맛,"커플 세트 맛있고 구성도 알차요, 신선한 초밥, 숙성회, 밥알 익힘 정도가 적당하다, 장어초밥 강추, 맛있었는데, 간 적당, 모듬튀김 예술, 초밥의 회, 초밥 퀄리티, 맛있게 드셔서 좋았어요, 참치 해동, 맛있게 먹고있는 초밥집, 퀄리티, 한 번씩 오는, 재료, 맛이 좋다, 초밥 맛, 장어 덮밥, 후토마끼는 따듯, 양 많고 맛있어요, 생선 두껍고 신선, 맛있게 먹었습니다, 정갈하게 잘 나오네요, 음식맛, 회 식감, 신촌에서 젤 맛있어요, 맛있어서, 튀김 바삭함, 덮밥, 너무맛있어요, 맛있게 먹고있어요, 초밥 맛있어요, 맛있고 든든하답니당, 초밥도 맛있을것 같아서 기대됩니다, 참치 맛, 모듬회덮밥, 가성비 좋다, 초밥 세트, 초밥 양, 맛있음, 음식도 너무 맛있고, 아주 맛있어요, 맛있어요, 맛나요, 너무 맛있었어요, 맛있는 우동, 맛과 가격, 맛있게, 너무 맛있다, 맛, 맛있게 먹을 수 있었습니다, 초밥 맛있다, 회 신선하고 비린내 안나고 좋아, 연어 싱싱, 회 맛, 연어롤 취향저격, 회가 두툼하고 커서, 양 많고, 타코와사비 맛있어요, 맛도 좋습니다, 맛있습니다, 배부르게 맛있었어요, 맛있다, 다양하게 먹어볼 수 있어 좋다, 회가 신선한게 느껴지고 입에서 살살 녹아요, 맛있고, 양도 많고, 양도 푸짐하다, 맛집 발견, 젤 맛있는 초밥집, 튀김 맛, 푸짐하게 나와서 감동, 존맛, 초밥, 두툼한 초밥, 맛 괜찮음, 초밥은 일단 맛있어요, 사시미의 질, 초밥 신선하다, 잘 먹었네염, 기분 좋게 먹고 갑니다, 회가 맛있다, 계속 생각나는",신선하고 두툼한 회와 다양한 종류의 초밥이 맛있어서 큰 만족감을 줍니다.
김판석초밥,Positive,위생,"화장실이 깨끗해요, 매장도 깨끗하고, 매장 깔끔함, 깔끔하다, 인테리어 깔끔, 가게 아담하고 깨끗, 깔끔한",매장과 화장실이 모두 깔끔하게 유지되어 청결함이 느껴집니다.
김판석초밥,Positive,서비스,"기다릴 보람이 있는 곳 입니다, 서비스 친절, 질문 대답, 이모님 너무 좋으시다, 사장님두 친절하시구, 친절한 사장님, 또 같이 방문하고싶어요, 사장님 친절, 친절함, 친절, 서비스, 친절하세요",직원들의 친절한 서비스로 다시 방문하고 싶게 만드는 곳입니다.
김판석초밥,Positive,분위기,"분위기, 아늑하고 따뜻해요, 분위기도 조용하고, 단둘이 시간 보내기 좋은 장소, 데이트 장소, 가게 분위기, 가게 아늑함, 조용한 분위기, 매장이 넓다, 아늑하게 지인이랑 같이 식사하기에 좋은 것, 신촌 초밥집, 음악",아늑하고 조용한 분위기에서 식사를 즐기기에 좋은 장소입니다.
김판석초밥,Positive,가성비,"많은 양, 커플세트 구성, 초밥 가성비, 양도 많음, 양 많이 들어옵니다, 가격 저렴함, 가격, 양도 많구, 가격 저렴, 양도 많다, 푸짐하게 나와서 감동",가격 대비 많은 양과 알찬 구성이 돋보이는 가성비 좋은 초밥집입니다.
김판석초밥,Negative,맛,"물에서 이상한 맛, 냉모밀, 우니, 회가 싱싱하지 않아요, 재료들 오래된 느낌, 냉동 새우튀김, 회가 질김, 아무맛이 안님, 맛있지는 않고, 싱싱하지 않음, 새콤한 맛 슬픔, 밥이 단단했다, 초밥 맛집 멸망, 신선도, 우동 국물, 맛이 너무 떨어졌다, 밥 너무 식초에 많이 버무려짐, 소스 범벅","회가 싱싱하지 않고, 밥은 단단하며 맛이 많이 떨어져서 초밥 맛집으로서의 명성이 사라졌습니다."
김판석초밥,Negative,위생,"관리 안되는 느낌, 매장 컨디션이 기복이 심하다",
김판석초밥,Negative,서비스,"주문하는데 주방에서 말하세여, 서빙의 기본, 친절하시진 않았습니다",
김판석초밥,Negative,분위기,"가게 앞에 주차, 사람이 1명도 없었다, 코로나 때문, 인테리어 평범, 평범합니다",
김판석초밥,Negative,가성비,"가격에 엄청난 퀄 기대 안됨, 가성비, 기꾸 돈 아까움, 가격, 초밥뷔페정도 퀄",가격 대비 초밥의 질이 기대 이하이며 가성비가 좋지 않습니다.
대성이네,Positive,맛,"치즈사리 추가, 촉촉한 맛, 너무 맛있어서, 닭고기 신선함, 닭고기 맛, 반찬, 잡내 없음, 매운 찜닭, jmt 깻잎찜닭, 매콤하고 칼칼함, 매콤하다, 감자 야채도 많고, 당면 맛, 닭도 크고, 양이 엄청 많고, 감칠맛나는 매콤함, 기대에 부응하는 맛, 동치미랑 깍두기, 닭살, 더 맛있었을 꺼 같아요, 맵다, 간장찜닭 맛, 매운맛 단계, 잡내도 하나도 없고, 완전 맛나요, 닭볶음탕, 맛있는 찜닭, 깻잎 향, 부드럽고 맛났어, 향긋한 맛, 깻잎 닭도리탕 맛, 닭고기, 정말정말 맛있어요, 치즈떡추가, 푸짐한 양, 고기 양도 푸짐, 국물, 동치미, 간장맛 살린, 적당히 매콤하고 달달한 맛, 당면이랑 조합, 매콤하니 맛있어요, 깻잎찜닭, 맵기 단계, 닭 부드러움, 계란후라이 철판에 지글지글하다, 안매운맛 꽤나 매콤함, 칼칼한 맛, 신촌 닭도리탕 맛집, 적당히 매콥하니 맛있어요, 진짜 맛있어용, 닭볶음탕과 찜닭 사이의 중간, 소스가 맛있어요, 깻잎찜닭 맛, 부드러운 고기, 부드러운 찜닭, 찜닭 부드러움, 간장찜닭, 어마어마한 양, 찜닭, 안매운맛 신라면, 마성의 맛, 닭고기가 부드러워요, 짭쪼름한 닭, 깻잎향, 아주 맛있어용, 당면추가, 칼칼한 맛, 매콤해요, 매콤한 맛, 깔끔한 매콤함, 깻잎찜닭 보통맛, 납작당면 추가, 신선한 깻잎, 담백한 국물, 깻잎향 좋아하면, 깨 많이 들어가서 고소해요, 소스 예술, 부드럽고 쫄깃한, 볶음밥, 너무 맛있어요, 납작당면 추가는 필수, 고기 질, 깻잎이 한가득 올라가서 향긋하게, 떡 말랑말랑, 촉촉한 국물, 주먹밥 식감, 중독성있는 매운 맛, 닭고기 부드러움, 깻잎찜닭 맛있어요, 정말 좋은 곳, 매콤한게 중화되다, 볶음밥도 너무 맛있고, 부드러운 치즈, 찜닭 맛, 감칠맛 나는 야들야들 깻잎찜닭, 매운맛에 홀릭, 매콤하고 맛있는 닭도리탕, 닭 상태, 떡볶이 재질의 양념, 깻잎, 계란 후라이, 향, 음식 맛있고, 닭고기와 넓접당면 궁합, 치즈사리, 깻잎의 향긋함, 끊임없는 고기, 볶음밥은 필수, 깻잎이랑 잘 어울리다, 당면","매콤하고 칼칼한 찜닭과 신선한 닭고기의 부드러운 식감이 일품이며, 깻잎의 향겨운 맛과 조화롭게 어우러져 감칠맛을 자아냅니다."
대성이네,Positive,위생,,
대성이네,Positive,서비스,"긴 섬세한 서비스 제공, 사장님 정도 많으시고 음식도 정성 한 가득, 친절하게 대해주시고, 철판후라이 서비스, 친절하게 대해주시고",사장님의 친절하고 세심한 서비스가 음식의 정성을 느끼게 해줍니다.
대성이네,Positive,분위기,"분위기, 데이트코스, 학교 앞 분식집느낌, 감성의 가게, 학교 앞에 있는 친근한 가게",학교 앞에 위치한 이 식당은 친구들과의 데이트코스로도 손색없는 친근하고 감성적인 분위기를 자아냅니다.
대성이네,Positive,가성비,"가성비 맛집, 양이 엄청 많고, 푸짐한 양, 고기 양도 푸짐, 양도 푸짐, 푸짐한 양",푸짐한 양과 적당한 가격으로 고객들에게 뛰어난 가성비를 제공합니다.
대성이네,Negative,맛,"맵찔이에게 보통맛이 맵다, 닭 속까지 양념이 다 베이지 않음","맵찔이에게는 보통맛이 너무 맵고, 닭 요리는 속까지 양념이 잘 배어있지 않다."
대성이네,Negative,위생,,
대성이네,Negative,서비스,"시간 지체, 불쾌한 경험, 여자사장님 계속 자리 일어나라고 해서, 한국 이미지 창피","서비스의 시간 지체와 불쾌한 경험들이 많으며, 여자 사장님의 계속된 자리 이동 요구는 한국 이미지에도 부정적이다."
대성이네,Negative,분위기,"편안한 좌석, 가게 안은 작다",
대성이네,Negative,가성비,"볶음밥 양, 분할결제 불가, 테이블별 계산 불가","볶음밥 양이 적고, 분할 결제나 테이블별 계산이 불가능하여 가성비가 떨어진다."
대포찜닭,Positive,맛,"대포찜닭, 몬스터 찜닭, 고기가 맛있다, 메추리알, 매콤하다, 맛있었어용, 매일 먹을 수 있을 것 같아요, 오징어 토핑, 밥이 무한리필, 맛있어서, 구름찜닭에 매콤한 맛 조합, 맛은 있는데 달달한 편, 오징어튀김, 오징어 맛, 맛있게 배부를 수 있는 곳, 구름 몬스터, 찜닭 맛있다, 진짜 맛있어요, 매콤한 맛, 찜닭 정말 맛있습니다, 항상 맛있는, 치즈, 맛있게 잘 먹었어요, 찜닭 맛있어요, 찜닭 이랑 포인트, 찜닭이 맛있다, 맛, 찜닭 맛, 맛있는 음식, 치즈 맛, 울 슈퍼밥, 옥수수 밥 무한리필, 찜닭 맛있게, 신촌에 오면 아묻따 대포찜닭, 맛있게 먹었어요, 맛있는 찜닭집, 튀김, 고기도 부드럽고, 밥이 맛있다, 구름찜닭 강추, 귀여운 선물, 배부르게, 기분 좋게 먹고",대포찜닭의 매콤하고 풍부한 맛과 신선한 재료 덕분에 밥과 찜닭을 매일 먹고 싶을 정도로 맛있습니다. 특히 오징어 토핑과 구름찜닭의 조합이 훌륭합니다.
대포찜닭,Positive,위생,"냄새, 식당 위생, 쾌적하다, 깔끔, 깔끔하게 관리, 매장 쾌적함, 위생, 깨끗하다",매장이 깔끔하고 쾌적하여 위생 상태가 매우 좋습니다.
대포찜닭,Positive,서비스,"친절한 직원분들, 직원분들이 친절하다, 재방문의사, 대처가 빠르시고 친절, 직원분들도 친절하셔서, 직원 친절하다, 직원분들 매우 친절, 항상, 직원분들도 너무 친절하셔서, 직원분들 친절하세여, 또 오고싶어요, 직원들 친절하다, 직원분들이 착하고 재밌었어요, 직원분들이 밝다, 너무 친절하다, 친절한 서비스, 친절하시다, 직원분들 친절, 사장님이 알아봐주시다, 친절하시고, 즐겁고, 사장님 친절, 열정적으로 대해 줌, 서비스, 직원 친절, 친절하시지만, 친절하셔서, 친절하세요",친절하고 밝은 직원들과 사장님의 서비스 덕분에 항상 즐겁고 만족스러운 경험을 합니다.
대포찜닭,Positive,분위기,"단골, 분위기 활기참, 식당, 분위기, 보는 재미, 소품, 크리스마스 분위기, 집 분위기, 재밌어욯, 힙한 분위기, 분위기 짱, 가게 분위기, 힙하다, 첬다, 직원들",활기찬 분위기와 개성 있는 소품이 어우러져 식당에서 저녁 시간을 즐기기에 이상적입니다.
대포찜닭,Positive,가성비,"밥이랑 반찬 가져갈 수 있는 것, 양많고, 밥 무한리필, 반찬 무한리필, 양도 푸짐하다",
대포찜닭,Negative,맛,"음식이 단 편, 자극적인 맛, 맵찔이는 어려울수도, 맛, 전혀 안 매콤함, 약간 매움, 너무 매워요, 꽤나 맵고, 음식이 짠 편, 짜다","음식이 전반적으로 짠 편이고, 매운맛도 꽤 강하여 맵찔이에게는 어려울 수 있습니다."
대포찜닭,Negative,위생,,
대포찜닭,Negative,서비스,"사장님 시급, 포장할 때 태도, 손님 대하는 태도, 직원들 교육상태, 알바들이 소리 질러서, 주문 실수","직원들의 서비스 교육이 부족하고 포장 시 태도가 좋지 않으며, 주문 실수가 잦습니다."
대포찜닭,Negative,분위기,"시끄러움, 매장 컨셉, 꼬꼬댁 호출기, 엄청 시끄러움",
대포찜닭,Negative,가성비,"가격이 싸지 않음, 가격대비 양, 닭 양, 고기 양이 넘 적음, 재방문할 만큼 특별하진 않아요","가격에 비해 음식의 양이 적으며, 특별히 재방문할 매력은 부족합니다."
